"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"Propionate CoA-transferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Pyridoxal kinase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Superoxide reductase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Tetrahydrodipicolinate N-acetyltransferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"tRNA nucleotidyltransferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Uridine kinase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Xanthine phosphoribosyltransferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"XTP/dITP diphosphatase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"D-ornithine 4,5-aminomutase",0.40337552742616,0.115771915103116,0.689230769230769,4.05364957264957,0.249727530679387,65,0.203584229390681,0.695880733468391,0.0865019568097635,93,0.264284748162171,1.83758821958989,79.483149566003,0.0698600067952107,0.11962784501737,1.21949632976677,0.576864035842723,0.036104656058048,0.0586145003329162
"UDP-N-acetylglucosamine kinase",0.40337552742616,0.115771915103116,0.689230769230769,4.05364957264957,0.249727530679387,65,0.203584229390681,0.695880733468391,0.0865019568097635,93,0.264284748162171,1.83758821958989,79.483149566003,0.0698600067952107,0.11962784501737,1.21949632976677,0.576864035842723,0.036104656058048,0.0586145003329162
"4-hydroxythreonine-4-phosphate dehydrogenase",0.369620253164557,0.163156176119637,0.323846153846154,1.18547716346154,0.135048547593451,65,0.401612903225806,6.35035063113605,0.261310811333443,93,0.294145287786228,-0.264382101664569,133.969946372117,0.791891793660268,0.805982394970949,-0.21522012913455,0.896791740636601,0.810653865071015,0.82507831106872
"Diaminopropionate ammonia-lyase",0.369620253164557,0.163156176119637,0.323846153846154,1.18547716346154,0.135048547593451,65,0.401612903225806,6.35035063113605,0.261310811333443,93,0.294145287786228,-0.264382101664569,133.969946372117,0.791891793660268,0.805982394970949,-0.21522012913455,0.896791740636601,0.810653865071015,0.82507831106872
"DNA (cytosine-5-)-methyltransferase",0.369620253164557,0.163156176119637,0.323846153846154,1.18547716346154,0.135048547593451,65,0.401612903225806,6.35035063113605,0.261310811333443,93,0.294145287786228,-0.264382101664569,133.969946372117,0.791891793660268,0.805982394970949,-0.21522012913455,0.896791740636601,0.810653865071015,0.82507831106872
